משלי	א	י	דוד=//{{צ|אם יפתוך}} - ללכת אחר דעתם.////{{צ|אל תבא}} - אל תרצה.//|ציון=//{{צ|יפתוך}} - מלשון פיתוי והסתה.////{{צ|תבא}} - ענין רצון, כמו {{צמ|לא אבה יבמי|דברים כה}}.
משלי	א	יא	דוד=//{{צ|לדם}} - לשפוך '''דם'''.////{{צ|נצפנה}} - נסתר לארוב על דם '''נקי''', לשפוך '''חנם''' על לא חמס בכפו; וכפל הדבר במילים שונות כדרך המליצה ולהתמדת הפתוי.//|ציון=//{{צ|נארבה}} - נשב במארב לארוב.////{{צ|נצפנה}} - ענין הסתר.
משלי	א	יב	דוד=//{{צ|כשאול}} - '''כמו השאול''' בולע כל הגוף, כן '''נבלע''' הכל כשהם ב'''חיים''', ר"ל בעודם בחוזק העושר.////{{צ|ותמימים}} - נבלע אותם כשהם '''שלמים''' במרבית ההון, '''וכמו היורד לבור''', שיורד בו שלם בכל איבריו, והיא היא, וכפל הדבר במ"ש.
משלי	א	יג	דוד=//{{צ|כל הון}} - הן נמצא אצלו '''כל הון יקר''', ////ואת '''בתינו נמלא מהשלל''' אשר נקח ממנו.
משלי	א	יד	דוד=//{{צ|גורלך}} - ויוסיפו לומר לך "אם תרצה אתה '''תפיל''' את '''הגורל''' אשר תרצה לברר לכל אחד חלקו..."////{{צ|כיס}} - "... אם תרצה '''יהיה כיס אחד לכלנו''', רוצה לומר נאכל ונשתה בשותפות מדמי הגזילה".//|ציון=//{{צ|כיס}} - אמתחת ושק.
משלי	א	טו	דוד=//{{צ|בדרך אתם}} - רוצה לומר '''בדרך''' אשר '''אתם''', אשר הם הולכים בה, שלא תלמוד ממעשיהם.////{{צ|מנתיבתם}} - מהדרך שהם הולכים בה.
משלי	א	טז	דוד=//{{צ|לרע ירוצו}} - רוצה לומר, עם כי לא ניכר לעין שהדרך הזה הוא רע, מכל מקום סוף כוונתם על הרעה,////'''וימהרו לשפוך דם''' כאשר תמצא ידם.
משלי	א	יז	דוד=//{{צ|כי חנם}} - ר"ל כמו שנדמה '''בעיני כל בעל כנף''' שעל '''חנם''' פרושה הרשת,////ואין הכוונה על הלכידה, ומתוך כך יורד בתוכה לאכול מהזרעונים אשר בה -//|ציון=//{{צ|מזורה}} - ענין פזור ופרישה, כמו {{צמ|מזרה בעיניו כל רע|משלי כ}}.////{{צ|בעלי כנף}} - הצפרים שיש להם כנפים.
משלי	א	יח	דוד=//{{צ|והם}} - אבל באמת, פורשי הרשת לא בחנם פרשוה, כי '''הם יארבו לדמי''' העופות,////'''ומסתירים''' עצמם לקחת '''נפשותם''', וללכוד פרשוה.
משלי	א	יט	דוד=//{{צ|כן ארחות}} - '''כן הדרך''' של הגזלן לעשות תחבולות לבל ירגיש מי בו להשמר ממנו, ואחר זה יגזול העושר, ////וגם '''יקח נפש בעל העושר''' למען לא יודע.//|ציון=//{{צ|ארחות}} - ענין הנהגה וסדר.////{{צ|בוצע בצע}} - ענין גזל, כמו {{צמ|מה תקות חנף כי יבצע|איוב כז}}.
משלי	א	כ	דוד=//{{צ|חכמות}} - '''הלא''' כל חכמה מה'''חכמות''' תכריז '''בחוץ''', במקום פרסום.//|ציון=//{{צ|תרונה}} - ענין הכרזה והשמעת קול, כמו {{צמ|ויעבור הרנה במחנה|מלכים א כב}}.
משלי	א	כא	דוד=//{{צ|בראש הומיות}} - '''בראש''' מקום שנשמע שם '''המיית''' בני אדם.////{{צ|בפתחי שערים}} - מקום הנכנסים והיוצאים.////{{צ|בעיר}} - '''בכל עיר ועיר''' '''תאמר''' כל חכמה את '''אמריה'''.////והוא ענין מליצה, וכאומר: הלא התורה גלויה לכולם ומזהירה על קיומה.
משלי	א	כב	דוד=//{{צ|ולצים}} - מוסב על '''עד מתי''' האמור בתחלת המקרא, וכן '''וכסילים''' וגו'.//|ציון=//{{צ|פתים}} - כמו פתאים, ר"ל שוטים הנפתים מהר.
משלי	א	כג	דוד=//{{צ|לתוכחתי}} - לשמוע '''תוכחתי'''.////{{צ|אביעה}} - הלא אדבר לכם '''רוח''' פי, ר"ל, הלא אני מזהיר לכם בכל עת.////{{צ|אודיעה וגו'}} - כפל הדבר במ"ש.//|ציון=//{{צ|אביעה}} - אדבר ,כמו {{צמ|יביע אומר|תהלים יט}}.
משלי	א	כד	דוד=//{{צ|יען}} - לכן, הואיל '''ומאנתם''' לשמוע מה ש'''קראתי''',////{{צ|נטיתי}} - כדרך אדם המרמז בנטיית היד להקשיב מאמריו,////{{צ|ואין מקשיב}} - אין מי מקשיב,
משלי	א	כה	דוד=//{{צ|ותפרעו}} - בטלתם '''עצתי''', '''ולא רציתם''' לקבל '''תוכחתי''',//|ציון=//{{צ|ותפרעו}} - ענין בטול והשבתה, כמו {{צמ|למה משה ואהרן תפריעו וגו'|שמות ה}}.////{{צ|לא אביתם}} - לא רציתם.
משלי	א	כו	דוד=//{{צ|גם אני}} - לכן '''גם אני''' לא אחוס עליכם, '''ואשחק''' בבוא '''אידכם'''.//|ציון=//{{צ|באידכם}} - ענין צער ומקרה רע, כמו {{צמ|הלא איד לעול|איוב לא}}.
משלי	א	כז	דוד=//{{צ|בבוא}} - '''בעת בוא''' לכם '''פחד כחושך''', '''ואידכם''' כרוח '''סערה''';////ולתוספת ביאור אמר: '''בבוא עליכם צרה וצוקה'''.//|ציון=//{{צ|כשואה}} - כחושך, כמו {{צמ|אמש שואה ומשואה|איוב ל}}.////{{צ|יאתה}} - ענין ביאה, כמו {{צמ|מצפון זהב יאתה|איוב לז}}.
משלי	א	כח	דוד=//{{צ|אז}} - בבוא הצרה.////{{צ|יקראונני}} - יקראו אלי.//|ציון=//{{צ|ישחרנני}} - ענין דרישה, כמו {{צמ|לשחר פניך|משלי ז}}.
משלי	א	כט	דוד=//{{צ|תחת}} - בעבור אשר '''שנאו דעת'''.
משלי	א	ל	דוד=//{{צ|לא אבו}} - '''לא רצו''' לשמוע '''עצתי'''.////{{צ|נאצו}} - בזו התוכחה.//|ציון=//{{צ|נאצו}} - הוא לשון מושאל על הבזיון, וכן {{צמ|כי נאצו האנשים את מנחת ה'|שמואל א ב}}.
משלי	א	לא	דוד=//{{צ|ויאכלו}} - ר"ל, כמו הנוטע אילן '''אוכל''' הוא '''מפירותיו''', כן יקבלו פרי גמול '''דרכם''', ////ויהיו '''שבעים''' מגמול '''עצתם''', כי יקבלו הגמול משלם.
משלי	א	לב	דוד=//{{צ|משובת}} - ר"ל מה שבחרו לשבת בהשקט ומרגוע, מבלי טורח עול תורה, המרגוע ההיא תהרוג אותם, כי יקבלו גמול.////{{צ|ושלות}} - היא היא וכפל הדבר במ"ש.//|ציון=//{{צ|משובת}} - ענינו ההשקט והמרגוע, כמו {{צמ|בשובה ונחת תושעון|ישעיהו ל}}.
משלי	א	לג	דוד=//{{צ|ושומע לי}} - זהו סוף דברי החכמה, שאמרה: אבל '''השומע לי ישכון בטח''' '''מן פחד רעה''', ////ר"ל: '''בטוח''' יהיה שלא תבוא עליו '''פחד רעה'''.//|ציון=//{{צ|ושאנן}} - ענין השקט, כמו {{צמ|לעשתות שאנן|איוב יב}}.
משלי	א	תתת	
משלי	ב	0	
משלי	ב	א	דוד=//{{צ|בני}} - אמר שלמה במקום ה': ל'''בן''' תחשב ל'''י''' '''אם תקח אמרי''' בלבך .////{{צ|תצפון}} - לשומרם מן השכחה.////|ציון=
משלי	ב	ב	דוד=//{{צ|להקשיב}} - ר"ל: אמרי המה '''להקשיב אזנך לחכמה''' ו'''להטות לבך לתבונה'''. //|ציון=
משלי	ב	ג	דוד=//{{צ|כי אם}} - כאשר '''תקרא לבינה''' להתקרב אליה.//|ציון=
משלי	ב	ד	דוד=//{{צ|ככסף}} - '''כ'''המבקש את ה'''כסף'''.//|ציון=//{{צ|וכמטמנים}} - אוצרות הטמונים בארץ.
משלי	ב	ה	דוד=//{{צ|ודעת אלהים}} - הם רזי התורה. //|ציון=
משלי	ב	ו	דוד=//{{צ|יתן חכמה}} - '''יתן''' לך '''חכמה מפיו''', ר"ל: יגלה לך מסתרי החכמה, כאילו מפיו יאמר לך.//|ציון=
משלי	ב	ז	דוד=//{{צ|יצפון}} - ה' הסתיר רזי התורה, ושומרם לתתם '''לישרים''' בלבותם; ו'''מגן''' הוא '''להולכי תום''' דרך, להצילם ממכשול.//|ציון=//{{צ|תושיה}} - התורה נקראת תושיה, מלשון יש, כי ישנה לעולם, ולא תחשוב לאין כשאר הדברים שבעולם.//ורז"ל אמרו: ע"ש שמתשת גוף האדם הלומדה.
משלי	ב	ח	דוד=//{{צ|לנצור}} - להשכילו לשמור '''ארחות משפט''', כי הוא '''ישמור דרך חסידיו''' לבל יטו מדרך האמיתי.//|ציון=
משלי	ב	ט	דוד=//{{צ|אז}} - ר"ל: כאשר תחפש אחר החכמה, ובעבור זה ישכילך ה', '''אז תבין''' וגו' -////{{צ|כל מעגל טוב}} - '''תבין''' מהו ה'''מעגל''' היותר '''טוב'''.//|ציון=//{{צ|מעגל}} - שביל ודרך, כמו {{צמ|רשת ליד מעגל|תהלים קמ}}.
משלי	ב	י	דוד=//{{צ|כי תבוא}} - כאשר '''תבא''' ה'''חכמה בלבך''' '''והדעת''' תהיה '''נעים לנפשך''' להתאוות לה בחשק נפלא.//|ציון=//{{צ|ינעם}} - ענין מתיקות ועריבות.
משלי	ב	יא	דוד=//{{צ|מזמה}} - אז מחשבת החכמה '''תשמור עליך'''.//|ציון=
משלי	ב	יב	דוד=//{{צ|מדרך רע}} - היא דרך מינות.////{{צ|מאיש}} - '''מ'''פתויי '''איש המדבר תהפוכות''', ר"ל: המהפך דברי התורה אחר דעתו המשובשת.//|ציון=
משלי	ב	יג	דוד=//{{צ|העוזבים}} - ר"ל '''העוזבים''' דרך האמיתי, להעמיד על דרכי מינות.//|ציון=
משלי	ב	יד	דוד=//{{צ|השמחים}} - כאשר '''יעשו הרע''', '''ישמחו''', ולא ידאגו כדרך המאמין בהשגחה ושכר ועונש, שאף אם בא לידו דבר עבירה בהסתת היצר הרע, מלא הוא מדאגה מאימת הדין.////{{צ|בתהפוכות}} - בעת ימצאו מקום '''להפוך''' הכוונה אחר ''רוע''' מחשבתם.//|ציון=
משלי	ב	טו	דוד=//{{צ|ארחותיהם עקשים}} - ר"ל: אין חברה ישרה בכל דרכי למודם.//|ציון=//{{צ|עקשים}} - עקומים.////{{צ|ונלוזים}} - נוטים מדרך הישר, וכן {{צ|ונלוז דרכיו בוזהו|משלי יד}}.
משלי	ב	טז	דוד=//{{צ|להצילך}} - מוסב למעלה, לומר: החכמה תשמור עליך '''להצילך מאשה זרה''', היא אשת איש, שהיא זרה לך .////{{צ|מנכריה}} - '''מ'''האשה ה'''נכריה''' ההיא, אשר '''מחלקת אמריה''' בפתוי והסתה.//|ציון=
משלי	ב	יז	דוד=//{{צ|אלוף נעוריה}} - בעל '''נעוריה'''.////{{צ|ואת ברית}} - כי גם הנשים נכנסו בברית ה', לקיים מצות ה' ולא תמעול מעל באישה.////|ציון=//{{צ|אלוף}} - שר, כמו {{צמ|אלופי ומיודעי|תהלים נה}}, ור"ל: הבעל.
משלי	ב	יח	דוד=//{{צ|כי שחה}} - '''בית''' הזונה הוא מקום מדרון, לרדת בה '''אל המיתה'''.////{{צ|מעגלותיה}} - ההולכים אל ביתה הולכים המה '''אל''' מקום ה'''רפאים''', הם המתים שנרפו ונחלשו וכוחם תש; ורוצה לומר: הבא אל ביתה יוכשל בה ויאבד נפשו.//|ציון=//{{צ|שחה}} - ענין כפיפה והשפלה, כמו {{צמ|וישח אדם|ישעיהו ה}}.
משלי	ב	יט	דוד=//{{צ|כל באיה}} - '''כל הבאים אליה לא ישובון''' מדרכם הרע, כי קשה מאד לפרוש ממנה; '''ולא ישיגו''' עוד מעתה '''ארחות חיים'''.////ונאמר אף למשל על דרכי המינות, כי קשה מאוד לפרוש ממנה אחר שהורגל בה.//|ציון=
משלי	ב	כ	דוד=//{{צ|למען תלך}} - מוסב למעלה, לומר: החכמה תשמור עליך מזה, '''למען תלך בדרך טובים''' אשר ימנעו ללכת בדרך הזה;////{{צ|וארחות וגו'}} - וכפל הדבר במילים שונות.//|ציון=
משלי	ב	כא	דוד=//{{צ|ישכנו ארץ}} - יהיו '''שוכנים''' ב'''ארצ'''ם עד עולם.////{{צ|יותרו בה}} - בעת יגרשו ממנה הרשעים, אז המה '''ישארו בה'''.////|ציון=//{{צ|יותרו}} - מלשון נותר.
משלי	ב	כב	דוד=////|ציון=//{{צ|יסחו}} - ענין עקירה ממקום, כמו {{צ|ויסחך מאוהל|תהלים נב}}.
משלי	ב	תתת	
משלי	ג	0	
משלי	ג	א	דוד=//{{צ|בני}} - אמר במקום ה': אתה, ישראל החביב לי, כ'''בן''' לאב הנני מזהירך: '''תורתי אל תשכח!'''
משלי	ג	ב	דוד=//{{צ|ושנות חיים}} - ר"ל: שנות השקט ושלוה.////{{צ|ושלום יוסיפו לך}} - התורה והמצות הם '''יוסיפו לך''', כי הם ילמדו עליך זכות.
משלי	ג	ג	דוד=//{{צ|אל יעזבך}} - אל תהיה נעזב מהם, כי אחוז בהם.////{{צ|קשרם}} - ר"ל: בכל עת תהא מדבר בם וחושב בעניינם.//|ציון=//{{צ|לוח}} - נסר, והוא ענין מליצה ושאלה.
משלי	ג	ד	דוד=//{{צ|ומצא חן}} - ובזה ת''מצא חן''' ותהיה ידוע למשכיל ב'''שכל טוב''' '''בעיני''' וגו'.
משלי	ג	ה	דוד=//{{צ|אל תשען}} - אל תחשוב "בודאי אצליח הואיל ונעשה הדבר בבינה", כי הכל ביד ה' ולא ביד בינת אדם.
משלי	ג	ו	דוד=//{{צ|בכל דרכיך}} - בכל עניניך '''דע''' את ה', ר"ל: תן דעתך לחשוב לעשות מעשיך למען יבוא בדבר תועלת לקיים דבר ה', ואז הוא יוליכך באורח מישור ותצליח בה.
משלי	ג	ז	דוד=//{{צ|אל תהי חכם בעיניך}} - להקל בדבר הנאסר לעשות גדר ושימור, בחושבך שאין חכם כמותך צריך גדר, אלא '''ירא את ה'''' פן עם כל חכמתך תיכשל.////{{צ|וסור מרע}} - הרחק מאד ועשה גדר.
משלי	ג	ח	דוד=//{{צ|רפאות}} - ר"ל: הלא הגדר לא יזיק, כי עוד יועיל, ותהיה '''רפאות''' וגו', ר"ל: יחזיק אותך בקיום המצוות.//|ציון=//{{צ|לשרך}} - הוא הטבור, כמו {{צמ|שררך אגן הסהר|שיר השירים ו}}.////{{צ|ושקוי}} - ר"ל: המוח המשקה העצמות.
משלי	ג	ט	דוד=//{{צ|מהונך}} - להפריש ממנו צדקה.////{{צ|ומראשית}} - לתת תרומות ומעשרות.
משלי	ג	י	דוד=//{{צ|וימלאו}} - ר"ל: לא תחסר כלום בעבור זה, כי הברכה ישולח בהם ועוד תוסיף.////{{צ|ותירוש}} - היין אשר ביקבים יתרבו.//|ציון=//{{צ|אסמיך}} - הם אוצרות התבואה, כמו {{צמ|את הברכה באסמיך|דברים כח}}.////{{צ|יקביך}} - הם הבורות אשר היין יורד בהם, כמו {{צמ|וגם יקב חצב בו|ישעיהו  ה}}.////{{צ|יפרצו}} - ענין התחזקות ברבוי, כמו {{צמ|פרצו לרוב|דברי הימים א ד}}.
משלי	ג	יא	דוד=//{{צ|מוסר}} - ואם בא לך מ'''ה'''' '''מוסר''' יסורים, '''אל תמאס''' בהם, אלא קבלם מאהבה.////{{צ|ואל תקוץ}} - כפל הדבר במילים שונות.//|ציון=//{{צ|תקוץ}} - ענין מאוס, כמו {{צמ|קצתי בחיי|בראשית כז}}.
משלי	ג	יב	דוד=//{{צ|יוכיח}} - לגלות אזנו ליישר דרכו.////{{צ|וכאב}} - ו'''כ'''מו ה'''אב''', אשר יכון בהכאה ל'''רצות''' את '''בנ'''ו להיטיב דרכו, ולא לנקום נקם.//|ציון=//{{צ|ירצה}} - מלשון ריצוי ופיוס.
משלי	ג	יג	דוד=//{{צ|ואדם}} - מוסב על אשרי, לומר: '''אשרי''' ל'''אדם''' אם מוציא את ה'''תבונה''' מן החכמה, ר"ל: מבין דבר מתוך דבר.//|ציון=//{{צ|יפיק}} - יוציא, כמו {{צמ|ויפק רצון|משלי ח}}.
משלי	ג	יד	דוד=//{{צ|כי טוב}} מסחר החכמה ממ'''סחר''' ה'''כסף''', כי מי שנוטל מחיר הכסף לא ישאר הכסף בידו ולא המחיר ביד האחר, ולא כן בדבר החכמה, כי את מי שלומד עם אחר חכמה אחת במחיר למוד חכמה אחרת, {{ב|א"כ|אחר-כך}} שניהם ביד כל אחד ואחד.////{{צ|תבואתה}} - פרי החכמה, ור"ל: מה שהבין מדעתו מתוך דבר החכמה שלמד, הנה '''טובה''' היא '''מחרוץ'''.//////|ציון=//{{צ|ומחרוץ}} - היא הזהב הטוב, כמו {{צמ|בירקרק חרוץ|תהלים סח}}.
משלי	ג	טו	דוד=//{{צ|יקרה}} - חשובה '''היא מפנינים''', הם המרגליות.////{{צ|וכל חפציך}} - כל הדברים שאתה '''חפץ''' ורוצה בהם '''לא''' יהיו '''שוין''' בשוויה.//|ציון=//{{צ|מפנינים}} - הם המרגליות.
משלי	ג	טז	דוד=//{{צ|אורך ימים}} - ר"ל: על ידה ישיג '''אורך ימים ועושר וכבוד'''.////ורז"ל אמרו: למיימינים בה, לעוסק לשמה, היא לו לאורך ימים, וכל שכן עושר וכבוד; אבל למשמאילים בה, לעוסקים שלא לשמה, עם כל זה יהיה עושר וכבוד.
משלי	ג	יז	דוד=//{{צ|דרכי נועם}} - ר"ל: לא יבוא בשום צד מכשול בדבר קיום דברי התורה.////{{צ|וכל וגו'}} - כפל הדבר במילים שונות.
משלי	ג	יח	דוד=//{{צ|למחזיקים בה}} - להאוחזים בה היא להם ל'''עץ חיים''', כי בעבורה ישיג החיים.////{{צ|ותומכיה}} - '''התומך''' אותה בגדרים וסייגים הוא משובח.//|ציון=//{{צ|מאושר}} - משובח, כמו {{צמ|אשרי האיש|תהלים א}}.
משלי	ג	יט	דוד=//{{צ|בחכמה}} - באמצעות חכמת התורה ברא העולם.////{{צ|בתבונה}} - תבונת התורה.
משלי	ג	כ	דוד=//{{צ|בדעתו}} - '''בדעת''' התורה '''נבקעו תהומות''', הם המעיינות הנובעים מתחת.////{{צ|ושחקים}} - מוסב על "בדעתו", לומר: בדעת התורה יטיפו השמים טל.//|ציון=//{{צ|ירעפו}} - יטיפו, כמו {{צמ|יערוף כמטר לקחי|דברים לג}}.
משלי	ג	כא	דוד=//{{צ|נצור תושיה ומזמה}} - ר"ל: שמור התורה במעשה ובמחשבה.////{{צ|אל ילוזו}} - הואיל וחשובה היא כל-כך, מהראוי ש'''אל יסורו מנגד עיניך'''.//|ציון=//{{צ|ילוזו}} - ענין הטיה והסרה.
משלי	ג	כב	דוד=//{{צ|ויהיו}} - שמירת המעשה והמחשבה יהיו סיבה להביא חיים לנפשך, ולהלביש צוארך {{נוסח|בחן|במהדורת הרב גלוסקינוס "בהן", ובמהדורת ברוכמן-ברמן "בחן", והאחרון מסתבר יותר ע"פ הפסוק}}.
משלי	ג	כג	דוד=//{{צ|לא תגוף}} - לא תוכה באבני מכשול המושלכים בדרך, ר"ל: לא תאונה אליך רעה.////{{צ|אז}} - כשתהיה נשמר במעשה ובמחשבה אז תלך לבטח בדרכיך, כי אין מחריד.//|ציון=//{{צ|תגוף}} - ענין הכאה, כמו {{צמ|פן תגוף באבן רגלך|תהלים צא}}.
משלי	ג	כד	דוד=//{{צ|וערבה שנתך}} - כדרך הישן בוטח מבלי פחד.//|ציון=//{{צ|וערבה}} - ענין מתיקות, כמו {{צמ|וערבה לה' מנחת יהודה|מלאכי  ג}}.
משלי	ג	כה	דוד=//{{צ|אל תירא}} - כי לא תבא אליך.////{{צ|כי תבא}} - כאשר תבא חשכת הרשעים, לא תירא מזה, כי לא תגע בך לרעה.//|ציון=//{{צ|ומשואת}} - ענין חושך, כמו {{צמ|אמש שואה ומשואה|איוב לא}}.
משלי	ג	כו	דוד=//{{צ|בכסלך}} - במה שתבטח ותקוה אליו, והוא '''ישמור רגלך מן הלכידה'''.//|ציון=//{{צ|בכסלך}} - ענין בטחון ותקוה, כמו {{צמ|אשר יקוט כסלו|איוב ח}}.
משלי	ג	כז	דוד=//{{צ|מבעליו}} - מבעל הטובה, ר"ל: ממי שבא לקבל הטובה////{{צ|בהיות}} - בעת היות כח בידך לעשות הטובה.//|ציון=//{{צ|לאל}} - ענין כח ואמצות.
משלי	ג	כח	דוד=//{{צ|לרעך}} - המבקש הטובה.////{{צ|לך ושוב}} - '''לך''' היום '''ושוב''' למחר ואז אתן את שאלתך.////{{צ|יש אתך}} - דבר הטובה '''יש עמך''' ותוכל לתת מיד.
משלי	ג	כט	דוד=//{{צ|והוא}} - הלא הוא יושב אתך לבטח, ר"ל: בוטח בך כאיש על רעהו, ולמה תחשוב עליו רעה?//|ציון=//{{צ|תחרוש}} - ענין מחשבה, כמו {{צמ|חורשי און|איוב ד}}.
משלי	ג	ל	דוד=//{{צ|גמלך רעה}} - גם תחילת המעשה נקרא במקרא בלשון גמול, וכן {{צמ|ואם גומלים אתם עלי|יואל  ד ד}}.
משלי	ג	לא	דוד=//{{צ|באיש חמס}} - '''ב'''הצלחת '''איש חמס'''.
משלי	ג	לב	דוד=//{{צ|נלוז}} - הסר והנוטה מדרך הישר.////{{צ|ואת}} - '''עם ישרים''' מעמיק '''סוד''' עצתו מאהבתו אותם, וכמ"ש {{צמ|וה' אמר: המכסה אני מאברהם וגו'|בראשית יח}}.//|ציון=//{{צ|נלוז}} - הנוטה מדרך הישר.
משלי	ג	לג	דוד=//{{צ|מארת ה'}} - ר"ל: העושר אשר בבית הרשע קללת ה' היא, כי שמורה לרעתו, ותחשב {{ב|א"כ|אם כן}} לקללה.////{{צ|יברך}} - מוסב על ה', לומר שהוא '''יברך''' את אשר ב'''נוה הצדיקים''', ר"ל: לברכה תחשב, כי ישפיעו מטובם לדל ויקבלו גמול.//|ציון=//{{צ|מארת}} - מלשון ארור.////{{צ|ונוה}} - מדור, כמו {{צמ|נוה איתן|ירמיהו מט}}.
משלי	ג	לד	דוד=//{{צ|אם ללצים}} - ר"ל: לכל אחד משלם גמול במדה שמדד: אם ללצים המלעיגים בבני אדם - יסבב סיבה אשר יתלוצצו בהם בבוא יום אידם,////{{צ|ולענוים}} - אשר הם שפלי הרוח ומכבדים כל אדם, '''יתן חנם''' בעיני הכל ויכבדו להם.
משלי	ג	לה	דוד=//{{צ|ינחלו}} - נוחלים לעצמם ה'''כבוד'''.////{{צ|מרים}} - כל אחד מפריש ה'''קלון''' לחלקו.//|ציון=//{{צ|מרים}} - מלשון תרומה והפרשה.////{{צ|קלון}} - בזיון, והוא מלשון {{צמ|קלוי באש|ויקרא ב}}, כי בעבור הבזיון יתאדם הפנים כאלו נקלה באש. או הוא מלשון קַלּוּת.
משלי	ג	תתת	
משלי	ד	0	
משלי	ד	א	דוד=//{{צ|שמעו בנים}} - אתם, '''בני''' אל חי, '''שמעו''' ל'''מוסר האב''' שבשמים, המייסר על ה'''בינה''', '''והקשיבו לדעת''' אותה.//|ציון=//{{צ|והקשיבו}} - ענין שמיעה והאזנה.
משלי	ד	ב	דוד=//{{צ|כי לקח טוב}} - וכה יאמר במוסרו: הלא '''נתתי לכם למוד טוב''' ומחוכם, '''אל תעזבו''' את התורה ההוא.//|ציון=
